q1_rad,q2_rad,q3_rad,shoulder_servo_deg,wrist_servo_deg,gripper_servo_deg,safe,connected,reason,contacts
-0.755653905,0.37551608,1.35263017,3.408440942,46.96902695,155,1,1,safe,
-0.755653905,0.37551608,1.396263402,3.408440942,46.96902695,160,1,1,safe,
-0.755653905,0.37551608,1.439896633,3.408440942,46.96902695,165,1,1,safe,
-0.755653905,0.37551608,1.483529864,3.408440942,46.96902695,170,1,1,safe,
-0.755653905,0.37551608,1.527163096,3.408440942,46.96902695,175,1,1,safe,
-0.755653905,0.410422665,0,3.408440942,42.96902696,0,1,1,safe,
-0.755653905,0.410422665,0.0436332313,3.408440942,42.96902696,5,1,1,safe,
-0.755653905,0.410422665,0.0872664626,3.408440942,42.96902696,10,1,1,safe,
-0.755653905,0.410422665,0.1308996939,3.408440942,42.96902696,15,1,1,safe,
-0.755653905,0.410422665,0.1745329252,3.408440942,42.96902696,20,1,1,safe,
-0.755653905,0.410422665,0.2181661565,3.408440942,42.96902696,25,1,1,safe,
-0.755653905,0.410422665,0.2617993878,3.408440942,42.96902696,30,1,1,safe,
-0.755653905,0.410422665,0.3054326191,3.408440942,42.96902696,35,1,1,safe,
-0.755653905,0.410422665,0.3490658504,3.408440942,42.96902696,40,1,1,safe,
-0.755653905,0.410422665,0.3926990817,3.408440942,42.96902696,45,1,1,safe,
-0.755653905,0.410422665,0.436332313,3.408440942,42.96902696,50,1,1,safe,
-0.755653905,0.410422665,0.4799655443,3.408440942,42.96902696,55,1,1,safe,
-0.755653905,0.410422665,0.5235987756,3.408440942,42.96902696,60,1,1,safe,
-0.755653905,0.410422665,0.5672320069,3.408440942,42.96902696,65,1,1,safe,
-0.755653905,0.410422665,0.6108652382,3.408440942,42.96902696,70,1,1,safe,
-0.755653905,0.410422665,0.6544984695,3.408440942,42.96902696,75,1,1,safe,
-0.755653905,0.410422665,0.6981317008,3.408440942,42.96902696,80,1,1,safe,
-0.755653905,0.410422665,0.7417649321,3.408440942,42.96902696,85,1,1,safe,
-0.755653905,0.410422665,0.7853981634,3.408440942,42.96902696,90,1,1,safe,
-0.755653905,0.410422665,0.8290313947,3.408440942,42.96902696,95,1,1,safe,
-0.755653905,0.410422665,0.872664626,3.408440942,42.96902696,100,1,1,safe,
-0.755653905,0.410422665,0.9162978573,3.408440942,42.96902696,105,1,1,safe,
-0.755653905,0.410422665,0.9599310886,3.408440942,42.96902696,110,1,1,safe,
-0.755653905,0.410422665,1.00356432,3.408440942,42.96902696,115,1,1,safe,
-0.755653905,0.410422665,1.047197551,3.408440942,42.96902696,120,1,1,safe,
-0.755653905,0.410422665,1.090830782,3.408440942,42.96902696,125,1,1,safe,
