q1_rad,q3_rad,segment,q2_min_rad,q2_max_rad,sample_count
-0.6509341496,1.134464014,0,0.008996939,0.7071286398,9
-0.6509341496,1.221730476,0,0.008996939,0.7071286398,9
-0.6509341496,1.308996939,0,0.008996939,0.7071286398,9
-0.6509341496,1.396263402,0,0.008996939,0.7071286398,9
-0.6509341496,1.483529864,0,0.008996939,0.7071286398,9
-0.563667687,0,0,-0.2528024488,0.7071286398,12
-0.563667687,0.0872664626,0,-0.1655359862,0.7071286398,11
-0.563667687,0.1745329252,0,-0.1655359862,0.7071286398,11
-0.563667687,0.2617993878,0,-0.1655359862,0.7071286398,11
-0.563667687,0.3490658504,0,-0.1655359862,0.7071286398,11
-0.563667687,0.436332313,0,-0.1655359862,0.7071286398,11
-0.563667687,0.5235987756,0,-0.1655359862,0.7071286398,11
-0.563667687,0.6108652382,0,-0.1655359862,0.7071286398,11
-0.563667687,0.6981317008,0,-0.1655359862,0.7071286398,11
-0.563667687,0.7853981634,0,-0.1655359862,0.7071286398,11
-0.563667687,0.872664626,0,-0.1655359862,0.7071286398,11
-0.563667687,0.9599310886,0,-0.0782695236,0.7071286398,10
-0.563667687,1.047197551,0,-0.0782695236,0.7071286398,10
-0.563667687,1.134464014,0,-0.0782695236,0.7071286398,10
-0.563667687,1.221730476,0,-0.0782695236,0.7071286398,10
-0.563667687,1.308996939,0,-0.0782695236,0.7071286398,10
-0.563667687,1.396263402,0,-0.0782695236,0.7071286398,10
-0.563667687,1.483529864,0,-0.0782695236,0.7071286398,10
-0.4764012244,0,0,-0.3400689114,0.7071286398,13
-0.4764012244,0.0872664626,0,-0.3400689114,0.7071286398,13
-0.4764012244,0.1745329252,0,-0.3400689114,0.7071286398,13
-0.4764012244,0.2617993878,0,-0.3400689114,0.7071286398,13
-0.4764012244,0.3490658504,0,-0.2528024488,0.7071286398,12
-0.4764012244,0.436332313,0,-0.2528024488,0.7071286398,12
-0.4764012244,0.5235987756,0,-0.2528024488,0.7071286398,12
-0.4764012244,0.6108652382,0,-0.2528024488,0.7071286398,12
-0.4764012244,0.6981317008,0,-0.2528024488,0.7071286398,12
-0.4764012244,0.7853981634,0,-0.2528024488,0.7071286398,12
-0.4764012244,0.872664626,0,-0.2528024488,0.7071286398,12
-0.4764012244,0.9599310886,0,-0.2528024488,0.7071286398,12
-0.4764012244,1.047197551,0,-0.2528024488,0.7071286398,12
-0.4764012244,1.134464014,0,-0.2528024488,0.7071286398,12
-0.4764012244,1.221730476,0,-0.2528024488,0.7071286398,12
